continent,country,city,name,latitude,longitude,website,extra
EU,France,Saint-Bris,Domaine Colbois,47.76137,3.69693,http://www.colbois-chitry.com/,
EU,France,Saint-Bris,Simonnet Febvre,47.76004,3.69061,http://www.simonnet-febvre.com/,
EU,France,Saint-Bris,Vins Giraudon,47.76237,3.70066,https://www.giraudon-chitry.com/contact.php,
EU,France,Saint-Bris,Olivier Morin,47.7603,3.69824,https://olivier-morin.fr/,3;54;0
EU,France,Saint-Bris,earl Domaine Jacquet Lionel et Séverine,47.7613,3.69943,http://www.domaine-jacquet.fr/,
EU,France,Saint-Chinian,Cave Roquebrun,43.49925,3.02176,https://www.cave-roquebrun.fr/,2;20;7;1;18;4;0;34;29;37;164;31;8;182
EU,France,Saint-Chinian,Domaine Carrière Audier,43.53981,2.9689,https://domaine-carriereaudier.fr/,
EU,France,Saint-Chinian,Domaine du Vieux Chai,43.51385,2.98992,http://www.vieuxchai.com/,
EU,France,Saint-Chinian,Domaine de Balaussan,43.49813,3.02903,http://www.balaussan.fr/,
EU,France,Saint-Chinian,Les Coteaux de Berlou,43.48994,2.95766,http://www.berloup.com/,
EU,France,Saint-Chinian,Rimbert Jean-Marie,43.48896,2.95799,,
EU,France,Saint-Chinian,Domaine de Cambis,43.49585,2.95876,http://www.cambis.fr/,
EU,France,Saint-Chinian,DOMAINE MARQUISE DES MURES,43.4976,3.02899,https://marquisedesmures.fr/,
EU,France,Saint-Chinian,Mas d'Albo,43.51128,2.99022,https://mas-d-albo.plugwine.com/vins?ps=8#,
EU,France,Saint-Emilion,Château Canon,44.89281,-0.16341,http://www.chateaucanon.com/,
EU,France,Saint-Emilion,Château La Dominique,44.92045,-0.18632,https://www.chateau-ladominique.com/,
EU,France,Saint-Emilion,Château Ambe Tour Pourret,44.9021,-0.16742,http://celene-bordeaux.fr/oenotourisme,
EU,France,Saint-Emilion,Château La Gaffelière,44.88547,-0.15705,http://www.gaffeliere.com/,
EU,France,Saint-Emilion,Château Guadet,44.89525,-0.15526,https://www.chateauguadet.fr/,6;1
EU,France,Saint-Emilion,Château Franc Mayne,44.89943,-0.17136,https://www.chateaufrancmayne.com/,6;1;29;84
EU,France,Saint-Emilion,Château Croizille,44.88425,-0.13465,http://www.chateaulacroizille.com/,
EU,France,Saint-Emilion,Château Angelus,44.893,-0.17168,http://www.angelus.com/,
EU,France,Saint-Emilion,Château Cantenac,44.89443,-0.20078,http://www.chateau-cantenac.fr/,
EU,France,Saint-Emilion,"Château de Ferrand, Grand Cru Classé de Saint-Emilion",44.88337,-0.11853,http://www.chateaudeferrand.com/,
EU,France,Saint-Emilion,Château de Pressac,44.883,-0.0892,https://chateaudepressac.com/,195;6;2;128;9;1;14;40;29;50;8
EU,France,Saint-Emilion,Vineyards and Castles,44.89378,-0.15605,http://www.vignobles-et-chateaux.com/,
EU,France,Saint-Emilion,Château Bernateau,44.88103,-0.10244,http://www.chateaubernateau.com/,
EU,France,Saint-Emilion,Château Bellevue,44.8951,-0.17291,http://www.chateaubellevue.fr/,
EU,France,Saint-Emilion,Clos des Menuts,44.89475,-0.15495,http://www.clos-des-menuts.com/,
EU,France,Saint-Emilion,Saint-Emilion Château Corbin,44.92215,-0.17681,http://www.chateau-corbin.com/,
EU,France,Saint-Emilion,Château Soutard,44.9017,-0.14868,https://chateau-soutard.com/,
EU,France,Saint-Emilion,CHATEAU PIERRE DE LUNE,44.90239,-0.18706,,
EU,France,Saint-Emilion,Château Pavie,44.88304,-0.15079,http://www.vignoblesperse.com/,
EU,France,Saint-Emilion,Château Cadet-Bon (Scev),44.90121,-0.15349,http://cadet-bon.com/,
EU,France,Saint-Emilion,Chateau La Croix Cantenac,44.89778,-0.12018,,
EU,France,Saint-Emilion,Château Saint Georges - Côte Pavie,44.88499,-0.15474,https://www.saint-georges-cote-pavie.com/,1;234
EU,France,Saint-Emilion,Château Jean Faure,44.92017,-0.18287,http://www.jeanfaure.com/,
EU,France,Saint-Emilion,Château Laniote,44.90504,-0.16096,http://www.laniote.com/,
EU,France,Saint-Emilion,Château Coutet,44.89802,-0.17397,http://chateau-coutet.wine/,
EU,France,Saint-Emilion,Clos Saint-Julien,44.89646,-0.15442,http://www.vignoblesjjnouvel.fr/,
EU,France,Saint-Emilion,Château Champion - St-Emilion Grand Cru,44.91024,-0.13592,http://www.chateau-champion.com/,
EU,France,Saint-Emilion,Château Figeac,44.91283,-0.19241,http://www.chateau-figeac.com/,
EU,France,Saint-Emilion,Château La Marzelle,44.9084,-0.19162,https://lamarzelle.com/fr,
EU,France,Saint-Emilion,SCEA Buzet Et Fils - Château Robin,44.90427,-0.1145,http://www.saintemilion-robin.com/,
EU,France,Saint-Emilion,Château Montlabert,44.90939,-0.18248,http://www.chateau-montlabert.com/,
EU,France,Saint-Emilion,Château Troplong Mondot,44.88858,-0.14123,https://www.troplong-mondot.com/,
EU,France,Saint-Emilion,Château Daugay,44.88512,-0.17532,http://www.daugay.com/,
EU,France,Saint-Emilion,Château Grand Corbin,44.92018,-0.17003,http://grand-corbin.com/,
EU,France,Saint-Emilion,Château de Lescours,44.87833,-0.19447,https://chateaudelescours.com/,
EU,France,Saint-Emilion,Château Chauvin,44.91717,-0.16935,http://www.chateauchauvin.com/,
EU,France,Saint-Emilion,Château Mauvinon,44.86562,-0.18336,http://www.chateaumauvinon.com/,
EU,France,Saint-Emilion,Chateau Cote De Baleau,44.90629,-0.16431,http://www.cotedebaleau.com/,
EU,France,Saint-Emilion,Château La Rose Monturon,44.87922,-0.09531,http://www.chateau-larosemonturon.com/,
EU,France,Saint-Emilion,Château La Rose Pourret,44.9071,-0.16998,https://chateau-larosepourret.com/,
EU,France,Saint-Emilion,Château Cheval Blanc,44.9195,-0.18968,http://www.chateau-cheval-blanc.com/,
EU,France,Saint-Emilion,Peuch et Besse (Ets),44.88184,-0.18298,http://www.peuch-besse.com/,
EU,France,Saint-Emilion,Château La Rose Côtes Rol - Vignobles Mirande,44.91096,-0.15405,https://chateaularosecotesrol.com/,
EU,France,Saint-Emilion,Château Canon-la-Gaffelière,44.88118,-0.16053,http://www.neipperg.com/,
EU,France,Saint-Emilion,Château Fonroque,44.90432,-0.15952,http://www.chateaufonroque.net/,
EU,France,Saint-Emilion,Château Laroque,44.89149,-0.11825,http://www.chateau-laroque.com/,
EU,France,Saint-Emilion,Clos Fourtet,44.89442,-0.15813,http://www.closfourtet.com/,
EU,France,Saint-Emilion,Château Larmande,44.90616,-0.15026,http://chateau-larmande.fr/,
EU,France,Saint-Emilion,Château Mangot - Famille Todeschini,44.88523,-0.07886,http://www.chateaumangot.fr/,
EU,France,Saint-Emilion,Le Dôme,44.88998,-0.17264,http://www.ledome-saintemilion.com/,
EU,France,Saint-Emilion,Château des Landes,44.89342,-0.1561,http://chateau-des-landes.fr/ou-trouver-nos-vins/,
EU,France,Saint-Emilion,Château de Candale,44.88082,-0.13162,http://www.mtdecoster.com/,
EU,France,Saint-Emilion,"Château Rochebelle, Saint-Emilion Grand Cru Classé",44.88298,-0.13596,http://chateau-rochebelle.com/,
EU,France,Saint-Emilion,Château Pindefleurs,44.88673,-0.18208,https://pindefleurs.fr/,
EU,France,Saint-Emilion,Château Le Châtelet,44.89582,-0.16333,https://chateau-le-chatelet.com/,
EU,France,Saint-Emilion,Château Balestard La Tonnelle,44.89824,-0.14561,https://vignoblescapdemourlin.com/,
EU,France,Saint-Emilion,Clos des Jacobins,44.903,-0.17206,http://www.mtdecoster.com/,
EU,France,Saint-Emilion,Château Dassault,44.9084,-0.14165,http://www.dassaultwineestates.com/,
EU,France,Saint-Emilion,Château Beaurang - SCEA des Vignobles Claude Puyol,44.86271,-0.14552,http://www.chateau-beaurang.com/,
EU,France,Saint-Emilion,Maison Galhaud - Caves du Manoir,44.89484,-0.15501,http://www.maison-galhaud.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=4785624631078738081,
EU,France,Saint-Emilion,Chateau Trapaud Saint-Emilion Grand Cru,44.87615,-0.10056,http://www.chateau-trapaud.com/,
EU,France,Saint-Emilion,Château Plaisance,44.85983,-0.17401,http://st-emilion-wine.com/,
EU,France,Saint-Emilion,Château Tour Grand Faurie,44.91375,-0.15462,http://www.saintemiliontourgrandfaurie.fr/,
EU,France,Saint-Emilion,Château Grangey,44.89771,-0.10428,http://www.chateau-grangey.com/,
EU,France,Saint-Emilion,Château Fonplegade,44.88525,-0.16575,https://www.fonplegade.com/,
EU,France,Saint-Emilion,La Cave Dourthe,44.91005,-0.1882,http://www.lacavedourthe.fr/,
EU,France,Saint-Emilion,Château Cantelaube,44.89423,-0.20824,http://www.chateaucantelaube.fr/,
EU,France,Saint-Emilion,Château Pas de l'Ane - Oenanim,44.90933,-0.18311,http://chateau-pasdelane.com/,
EU,France,Saint-Emilion,Château Ausone,44.88915,-0.15657,http://chateau-ausone.fr/,
EU,France,Saint-Emilion,Château Teyssier,44.85284,-0.15773,,
EU,France,Saint-Emilion,Château La Serre,44.89308,-0.15068,http://www.chateaulaserre.com,
EU,France,Saint-Emilion,Château Zaya by Younan Wine Estates,44.87184,-0.14698,https://chateauzayawinery.com/,
EU,France,Saint-Emilion,Château Cardinal-Villemaurine,44.89602,-0.15234,http://www.cardinal-villemaurine.fr/,
EU,France,Saint-Emilion,Vignobles Bardet,44.84353,-0.14969,https://vignoblesbardet.com/,3;6;2;1;72
EU,France,Saint-Emilion,Alexandra & Nicolas Robin,44.88856,-0.08306,http://www.chateaurolvalentin.com/,
EU,France,Saint-Emilion,Château Fombrauge,44.89568,-0.11411,https://www.chateau-fombrauge.fr/,
EU,France,Saint-Emilion,Couvent des Jacobins,44.89458,-0.15485,http://www.couvent-jacobins-saint-emilion.com/,
EU,France,Saint-Emilion,Chateau Cap de Mourlin,44.908,-0.15448,https://chateaucapdemourlin.fr/,6;2;1;123
EU,France,Saint-Emilion,Château Gaubert,44.89437,-0.13642,http://www.chateaugaubert.com/,
EU,France,Saint-Emilion,Château Moulin Saint-Georges,44.88731,-0.15496,https://www.vignobles-vauthier.com/,
EU,France,Saint-Emilion,Château Grand Corbin Manuel,44.92283,-0.17111,,
EU,France,Saint-Emilion,Château Villemaurine,44.89528,-0.1538,http://www.villemaurine.com/,
EU,France,Saint-Emilion,Château Bélair-Monange,44.88897,-0.16283,https://www.belairmonange.com/,6;1;148;29;234
EU,France,Saint-Emilion,Chateau Haut Segottes,44.90854,-0.17989,http://hautsegottes.com/,
EU,France,Saint-Emilion,Château Des Laudes,44.8955,-0.13099,http://www.vignoblesartigue.fr/,
EU,France,Saint-Emilion,Château La Sablière - Vignobles Avezou,44.86071,-0.1555,https://chateau-la-sabliere.com/,2;1
EU,France,Saint-Emilion,Cellier des Châteaux,44.89256,-0.15636,http://www.cellierdeschateaux.com/,
EU,France,Saint-Emilion,Château Palais Cardinal,44.86839,-0.18239,http://boutique.palais-cardinal.fr/,
EU,France,Saint-Emilion,Château Grand Corbin-Despagne,44.92341,-0.17776,https://www.grand-corbin-despagne.com/,6;1
EU,France,Saint-Emilion,SCEA Chateau la Confession,44.89985,-0.16298,http://www.jpjdomaines.com/,
EU,France,Saint-Emilion,Vignobles Magnaudeix Saint Emilion,44.90335,-0.1613,http://www.vignobles-magnaudeix.com/,
EU,France,Saint-Emilion,Château Vieux Larmande - Vieux Château Pelletan,44.90316,-0.16121,http://www.vignobles-magnaudeix.com/,
EU,France,Saint-Emilion,Château Moulin de Lagnet,44.90663,-0.13292,https://www.moulindelagnet.fr/,6;2;1
EU,France,Saint-Emilion,Château Petit Val,44.91577,-0.15554,http://www.chateaupetitval.com/,
EU,France,Saint-Emilion,Château Tour Saint Christophe,44.8908,-0.12951,http://www.vignoblesk.com/,
EU,France,Saint-Emilion,Château Petit Faurie de Soutard,44.90141,-0.14445,https://www.chateaupetitfauriedesoutard.com/,6;2;1;72
EU,France,Saint-Emilion,Château La Couspaude,44.89649,-0.15085,https://chateau-la-couspaude.com/,6;2;39;181;1
EU,France,Saint-Emilion,"Château Panet, Vignobles Carles",44.89578,-0.12743,https://www.vignobles-carles.fr/visites/,
EU,France,Saint-Emilion,Château Haute-Nauve,44.87278,-0.13383,https://chateau-haute-nauve.sumupstore.com/,6;2;1;244
EU,France,Saint-Emilion,Château Rozier - Vignobles famille saby,44.87814,-0.13819,http://www.vignobles-saby.fr/,
EU,France,Saint-Emilion,SC Chateau Monlot,44.87313,-0.12993,http://www.chateaumonlot.com/,
EU,France,Saint-Emilion,Château Cadet Pontet,44.89978,-0.15424,http://www.chateaucadetpontet.com/,
EU,France,Saint-Emilion,Château Valandraud - Thunevin SAS,44.88772,-0.08537,https://www.valandraud.fr/,
EU,France,Saint-Emilion,Château Haut Rocher,44.87731,-0.08661,http://www.haut-rocher.com/,
EU,France,Saint-Emilion,Château Cap de Faugères,44.87963,-0.07959,https://www.vignobles-silvio-denz.com/,6;2;1;100;42;167
EU,France,Saint-Emilion,Château Trianon,44.90284,-0.19998,https://www.chateau-trianon.fr/,
EU,France,Saint-Estèphe,Château Laffitte Carcasset,45.25237,-0.78151,http://www.laffittecarcasset.com/,
EU,France,Saint-Estèphe,Château Le Crock,45.23863,-0.77185,https://chateaulecrock.fr/,
EU,France,Saint-Estèphe,Château Montrose,45.24628,-0.76287,https://www.chateau-montrose.com/,195;6;2;1;14;72;84
EU,France,Saint-Estèphe,Château La Haye,45.24176,-0.78706,http://www.chateaulahaye.com/,
EU,France,Saint-Estèphe,Château Cos d'Estournel,45.23077,-0.77578,https://www.estournel.com/,
EU,France,Saint-Estèphe,Chateau Phelan Segur SAS,45.26145,-0.76909,http://www.phelansegur.com/,
EU,France,Saint-Estèphe,Château Haut-Marbuzet,45.23802,-0.76901,,
EU,France,Saint-Estèphe,Château Lafon-Rochet,45.22939,-0.7878,http://www.lafon-rochet.com/,
EU,France,Saint-Estèphe,Château St Estèphe,45.24352,-0.78527,https://www.chateaustestephe.fr/,2;1
EU,France,Saint-Estèphe,Château Tour des Termes,45.26688,-0.79076,http://www.chateautourdestermes.com/,
EU,France,Saint-Estèphe,Château de Pez,45.25742,-0.78966,http://www.chateaudepez.com/,
EU,France,Saint-Estèphe,Château Lilian Ladouys,45.23356,-0.79177,https://www.chateau-lilian-ladouys.com/,
EU,France,Saint-Estèphe,Château Petit Bocq,45.2612,-0.78835,http://petitbocq.com/,
EU,France,Saint-Estèphe,Château Haut Baron,45.26592,-0.79618,http://chateauhautbaron.fr/,
EU,France,Saint-Estèphe,Château Cos Labory,45.23067,-0.77701,http://cos-labory.com/,
EU,France,Saint-Estèphe,Château Tour Saint Fort,45.25022,-0.80323,https://chateautoursaintfort.com/,6;2;9;1;14;441
EU,France,Saint-Estèphe,Château de Côme,45.25518,-0.81218,http://www.chateaudecome.com/,
EU,France,Saint-Estèphe,château marceline,45.26506,-0.77203,http://www.chateaumarceline.com/contact/,
EU,France,Saint-Estèphe,Marquis of Saint-Estèphe,45.24968,-0.78686,http://www.marquis-saint-estephe.com/,
EU,France,Saint-Estèphe,Château Tronquoy,45.25389,-0.77291,https://www.tronquoy-lalande.com/,6;2;1;14;280;42
EU,France,Saint-Estèphe,Château Calon Ségur,45.26678,-0.77763,http://www.calon-segur.fr/,
EU,France,Saint-Estèphe,Château Meyney,45.2538,-0.76239,http://www.meyney.fr/,
EU,France,Saint-Estèphe,Château Beau Site,45.26888,-0.78928,http://www.chateau-beausite.fr/,
EU,France,Saint-Estèphe,Château L'Argilus du Roi,45.24724,-0.79131,http://chateaulargilusduroi.fr/,
EU,France,Saint-Estèphe,Château Tour de Pez,45.26008,-0.79197,http://tourdepez.com/,
EU,France,Saint-Estèphe,Château Le Boscq,45.27316,-0.78231,http://www.dourthe.com/chateau/2-chateau-le-boscq,
EU,France,Saint-Estèphe,Domaine La Croix de Pez,45.24776,-0.78775,,
EU,France,Saint-Georges-Saint-Emilion,Château Saint-Georges,44.92321,-0.13536,https://chateau-saint-georges.com/,
EU,France,Saint-Georges-Saint-Emilion,Chateau Belair Saint Georges,44.92709,-0.15144,,
EU,France,Saint-Georges-Saint-Emilion,Château Troquart,44.92775,-0.1426,http://www.chateautroquart.fr/,
EU,France,Saint-Georges-Saint-Emilion,Chateau Montaiguillon,44.92689,-0.15269,https://www.chateau-montaiguillon.com/,
EU,France,Saint-Guilhem-le-Désert,La Voute du Verdus,43.73377,3.55123,https://www.lavouteduverdus.com/,20;7;18;4;66;34;88
EU,France,Saint-Guilhem-le-Désert Val de Montferrand,Domaine Massillan - Vignoble près de Montpellier,43.67036,3.92011,https://www.domaine-massillan.fr/,6;2;20;7;68;1;428;4;0;25;8
EU,France,Saint-Guilhem-le-Désert Val de Montferrand,Domaine Puech,43.68283,3.84681,https://forms.gle/hBJEKvnmHBJq3KnEA,
EU,France,Saint-Guilhem-le-Désert Val de Montferrand,Domaine de la Jasse,43.66386,3.76564,https://www.delajasse.com/,
EU,France,Saint-Guilhem-le-Désert Val de Montferrand,Domaine de Sauzet,43.90507,3.76148,http://www.domaine-de-sauzet.fr/,
EU,France,Saint-Guilhem-le-Désert Val de Montferrand,Domaine de Saint Clement Vins et Vignobles,43.68425,3.85588,https://www.domainesaintclementvignoble.com/,1;428;14;69;0
EU,France,Saint-Guilhem-le-Désert Val de Montferrand,Domaine de Favas,43.76866,3.97744,http://www.domainedefavas.com/,
EU,France,Saint-Guilhem-le-Désert Val de Montferrand,Vignobles Vellas - Teyran Agri Services,43.66896,3.92979,https://shop.vignobles-vellas.com/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness,3;177;6;2;196;20;128;259;7;9;68;1;18;14;4;41;60;332;0;51;66;34;171;37;10;76;120;31;88;5;13;106;25;8
EU,France,Saint-Guilhem-le-Désert Val de Montferrand,Chateau Montel,43.68405,3.92657,http://chateau-montel.com/,
EU,France,Saint-Joseph,Domaine de Gouye,45.08775,4.81011,,
EU,France,Saint-Joseph,Domaine Courbis,44.99608,4.84191,http://www.vins-courbis-rhone.com/,
EU,France,Saint-Joseph,Domaine Barou Emmanuel,45.34778,4.72115,http://www.domaine-barou.com/,
EU,France,Saint-Joseph,Cave Saint désirat,45.26519,4.79677,https://www.cave-saint-desirat.com/,
EU,France,Saint-Joseph,Domaine Durand,44.99741,4.8438,,
EU,France,Saint-Joseph,Guy Farge Domaine,45.08096,4.81039,http://www.domaine-farge.com/,
EU,France,Saint-Joseph,Marthouret Laurent,45.34525,4.7347,,
EU,France,Saint-Joseph,Domaine Pierre Finon,45.34695,4.7224,https://www.domaine-finon.fr/,195;217;1;4;37;31;8
EU,France,Saint-Joseph,Domaine Rouchier,45.0806,4.77881,http://domaine-rouchier.e-monsite.com/,
EU,France,Saint-Joseph,Lionel Babics Saint-Joseph Hermitage,45.04339,4.82995,,
EU,France,Saint-Joseph,DOMAINE VALLET ANTHONY,45.3284,4.75761,http://www.domainevallet.com/,
EU,France,Saint-Joseph,Cave Sébastien Blachon,45.08448,4.81275,http://caveblachon.fr/,
EU,France,Saint-Joseph,Domaine Romain D'Aniello,45.30906,4.74018,https://domaine-romain-daniello.com/,4;37;288;8
EU,France,Saint-Joseph,Famille Cecillon,45.07406,4.8043,http://www.juliencecillon.com/,
EU,France,Saint-Joseph,Domaine Jean-Louis Chave,45.03991,4.83009,http://www.domainejlchave.fr/,
EU,France,Saint-Joseph,Domaine LUYTON FLEURY,45.05001,4.8381,http://www.luytonfleury.fr/,
EU,France,Saint-Joseph,Gripa Bernard,45.03846,4.83038,,
EU,France,Saint-Joseph,Site de Sarras,45.18765,4.80016,http://www.cave-saint-desirat.com/,
EU,France,Saint-Joseph,Les Vignobles de Seyssuel SCEA,45.33753,4.74907,,
EU,France,Saint-Joseph,Domaine Pierre et Jérôme Coursodon,45.04124,4.82963,http://www.domaine-coursodon.com/,
EU,France,Saint-Joseph,Gonon Pierre,45.03683,4.83,,
EU,France,Saint-Joseph,Chomat Laurent,45.01751,4.83625,,
EU,France,Saint-Julien,Château Balac,45.17041,-0.83335,http://www.chateaubalac.com/,
EU,France,Saint-Julien,Château de Camensac,45.14639,-0.78643,http://www.chateaucamensac.com/,
EU,France,Saint-Julien,Château Larose Trintaudon,45.16429,-0.78681,https://www.chateau-larose-trintaudon.fr/,6;2;217;1;14;29;50
EU,France,Saint-Julien,Château Lanessan,45.1354,-0.73269,https://www.lanessan.com/,29
EU,France,Saint-Julien,Château Lamothe Bergeron,45.12119,-0.72585,https://www.lamothebergeron.fr/,2;1;361
EU,France,Saint-Julien,Château de Lauga,45.12297,-0.73289,https://lauga.com/,2;1
EU,France,Saint-Julien,Château Julia,45.16898,-0.89188,http://www.chateaujulia.fr/,
EU,France,Saint-Julien,Château Micalet,45.11173,-0.72949,http://www.chateaumicalet.fr/,
EU,France,Saint-Julien,Château Beaumont,45.10872,-0.74439,http://www.chateau-beaumont.com/,
EU,France,Saint-Julien,Château La Tour Carnet,45.14788,-0.79358,https://www.chateau-latourcarnet.fr/,6;2;1;29;5
EU,France,Saint-Julien,Chateau Grand Brun,45.10705,-0.71368,http://www.chateau-grand-brun.com/,
EU,France,Saint-Julien,Château Cach Musso Henri,45.16803,-0.79899,https://www.chateau-cach.com/,
EU,France,Saint-Julien,Château Dompierre,45.13011,-0.78424,http://www.chateaudompierre.fr/,
EU,France,Saint-Mont,PLAIMONT,43.65035,-0.15635,https://www.plaimont.com/,
EU,France,Saint-Mont,Château Laffitte Teston,43.62214,-0.10605,http://www.chateau-laffitte-teston.com/,
EU,France,Saint-Mont,Domaine de Maouries,43.61687,-0.1741,http://www.domainedemaouries.com/,
EU,France,Saint-Mont,Château Saint Go,43.6919,0.02941,http://www.plaimont.com/,
EU,France,Saint-Mont,Domaine de Matilat,43.62824,-0.11405,http://www.domainedematilat.fr/,
